Orthogroup	OWEFU	HELIO_ok
OG0000965	OFUSG10177.1.p1	HELIO_02433, HELIO_01613
OG0000965	OFUSG05283.1.p1	HELIO_02543
OG0000966	OFUSG15060.2.p1, OFUSG15060.1.p1	HELIO_12553
OG0000967	OFUSG03652.1.p1	HELIO_05380
OG0000967	OFUSG18109.1.p1	HELIO_03536, HELIO_01717
OG0000968	OFUSG01481.1.p1, OFUSG01481.2.p1, OFUSG01481.3.p1	HELIO_03389
OG0000969	OFUSG16049.1.p1, OFUSG16049.2.p1	HELIO_04198, HELIO_02734
OG0000970	OFUSG24111.1.p1	HELIO_01898
OG0000971	OFUSG15922.1.p1, OFUSG15916.1.p1, OFUSG15886.1.p1, OFUSG15885.1.p1	HELIO_04852
OG0000971	OFUSG15894.2.p1, OFUSG15894.1.p1	HELIO_05470, HELIO_04766
OG0000972	OFUSG22451.1.p1	HELIO_03437
OG0000972	OFUSG10857.2.p1, OFUSG10857.1.p1	HELIO_10088, HELIO_10089
OG0000974	OFUSG12017.1.p1	HELIO_11927, HELIO_03653, HELIO_04736
OG0000977	OFUSG22964.1.p1	HELIO_05595
OG0000977	OFUSG13628.1.p1	HELIO_10196
OG0000978	OFUSG05262.1.p1	HELIO_07153
OG0000979	OFUSG20447.2.p1, OFUSG20447.1.p1	HELIO_10893, HELIO_10640, HELIO_04188
OG0000981	OFUSG25031.3.p1, OFUSG25031.2.p1, OFUSG25031.1.p1, OFUSG04727.1.p1	HELIO_05192, HELIO_11353
OG0000981	OFUSG03861.1.p1	HELIO_10861
OG0000982	OFUSG16732.3.p1, OFUSG16732.2.p1, OFUSG16732.1.p1, OFUSG16732.4.p1, OFUSG16732.5.p1	HELIO_07584
OG0000985	OFUSG11040.1.p1	HELIO_01102
OG0000986	OFUSG09980.1.p1	HELIO_03699
OG0000987	OFUSG21084.2.p1, OFUSG21084.1.p1	HELIO_01520
OG0000988	OFUSG21531.1.p1	HELIO_06322
OG0000992	OFUSG18155.1.p1, OFUSG18156.1.p1	HELIO_10125
OG0000992	OFUSG06018.1.p1	HELIO_02780
OG0000993	OFUSG09454.1.p1, OFUSG09454.2.p1	HELIO_04159, HELIO_11266
OG0000994	OFUSG05737.1.p1	HELIO_02373
OG0000994	OFUSG19359.1.p1	HELIO_07661
OG0000995	OFUSG10864.1.p1, OFUSG10864.2.p1, OFUSG10864.3.p1	HELIO_03487, HELIO_06963
OG0000996	OFUSG14358.1.p1	HELIO_08470
OG0000998	OFUSG00656.2.p1, OFUSG00656.1.p1	HELIO_06252, HELIO_05043, HELIO_04979, HELIO_03944, HELIO_08834, HELIO_03576
OG0000999	OFUSG04563.2.p1, OFUSG04563.1.p1	HELIO_01942
OG0000999	OFUSG00108.1.p1	HELIO_05906
OG0001001	OFUSG14675.1.p1	HELIO_03180, HELIO_03179
OG0001002	OFUSG15973.1.p1, OFUSG16764.2.p1, OFUSG16764.1.p1	HELIO_11589
OG0001003	OFUSG24187.1.p1	HELIO_03157, HELIO_03158
OG0001004	OFUSG26573.1.p1, OFUSG26573.2.p1	HELIO_01908, HELIO_01907
OG0001005	OFUSG06280.1.p1	HELIO_11378
OG0001006	OFUSG07003.3.p1, OFUSG07003.1.p1, OFUSG07003.2.p1	HELIO_12602
OG0001006	OFUSG17480.1.p1	HELIO_03139
OG0001007	OFUSG08050.1.p1, OFUSG08050.2.p1	HELIO_09775
OG0001008	OFUSG01608.1.p1	HELIO_10518
OG0001009	OFUSG10206.1.p1	HELIO_00710, HELIO_05419
OG0001009	OFUSG03141.1.p1, OFUSG10208.1.p1, OFUSG06733.1.p1, OFUSG03374.1.p1, OFUSG20943.1.p1	HELIO_05966
OG0001016	OFUSG16289.1.p1	HELIO_06921
OG0001016	OFUSG17257.1.p1	HELIO_03156
OG0001017	OFUSG13590.3.p1, OFUSG13590.1.p1, OFUSG13590.2.p1	HELIO_05629
OG0001018	OFUSG20884.1.p1	HELIO_02325
OG0001018	OFUSG25182.1.p1	HELIO_10601
OG0001022	OFUSG14113.1.p1, OFUSG14117.1.p1	HELIO_07003
OG0001023	OFUSG01359.1.p1	HELIO_03660
OG0001026	OFUSG10458.1.p1	HELIO_01202
OG0001027	OFUSG15315.1.p1	HELIO_03833, HELIO_00869
OG0001028	OFUSG08945.1.p1, OFUSG08945.2.p1	HELIO_12036
OG0001029	OFUSG23212.2.p1, OFUSG23212.1.p1	HELIO_12058
OG0001029	OFUSG00715.1.p1	HELIO_00445
OG0001030	OFUSG09158.1.p1	HELIO_02439
OG0001030	OFUSG11700.1.p1	HELIO_10962
OG0001031	OFUSG10916.2.p1, OFUSG10916.3.p1, OFUSG10916.1.p1, OFUSG10915.1.p1	HELIO_05592
OG0001032	OFUSG05074.1.p1, OFUSG07488.1.p1, OFUSG07488.2.p1	HELIO_01696
OG0001033	OFUSG17922.1.p1	HELIO_09215
OG0001033	OFUSG07728.1.p1, OFUSG07728.2.p1	HELIO_06818
OG0001034	OFUSG04414.1.p1	HELIO_10699
OG0001036	OFUSG23486.1.p1	HELIO_01681
OG0001038	OFUSG06632.3.p1, OFUSG06632.1.p1, OFUSG06632.2.p1, OFUSG06632.4.p1	HELIO_09434
OG0001039	OFUSG22530.1.p1	HELIO_06687
OG0001039	OFUSG18772.1.p1	HELIO_03051
OG0001041	OFUSG24963.1.p1, OFUSG04474.1.p1, OFUSG06262.1.p1, OFUSG24957.1.p1	HELIO_05713, HELIO_03864
OG0001042	OFUSG18717.1.p1, OFUSG18717.2.p1	HELIO_08977
OG0001043	OFUSG17849.1.p1, OFUSG17610.1.p1, OFUSG17609.1.p1	HELIO_04349, HELIO_06070, HELIO_12731, HELIO_12419, HELIO_11111, HELIO_11763, HELIO_09025, HELIO_12512, HELIO_07857
OG0001044	OFUSG23994.1.p1	HELIO_11285
OG0001045	OFUSG05155.1.p1, OFUSG15982.1.p1, OFUSG25671.1.p1, OFUSG03476.1.p1, OFUSG03476.2.p1, OFUSG08858.1.p1, OFUSG08854.1.p1, OFUSG01213.1.p1, OFUSG14676.1.p1, OFUSG24705.1.p1, OFUSG02227.1.p1, OFUSG25451.1.p1, OFUSG13837.1.p1, OFUSG02021.1.p1, OFUSG02023.1.p1, OFUSG02022.1.p1, OFUSG02019.1.p1, OFUSG03692.1.p1, OFUSG19959.1.p1, OFUSG02020.1.p1, OFUSG08123.2.p1, OFUSG08123.1.p1, OFUSG16051.1.p1, OFUSG08074.1.p1, OFUSG15512.1.p1, OFUSG20790.1.p1, OFUSG14863.1.p1, OFUSG14991.1.p1, OFUSG01891.2.p1, OFUSG01891.1.p1, OFUSG17422.1.p1, OFUSG17430.1.p1	HELIO_01258
OG0001046	OFUSG10400.1.p1	HELIO_07188
OG0001047	OFUSG13920.1.p1	HELIO_09414
OG0001048	OFUSG11109.1.p1	HELIO_00893, HELIO_12024
OG0001049	OFUSG17397.1.p1	HELIO_09140
OG0001049	OFUSG21106.1.p1	HELIO_12069
OG0001050	OFUSG06846.1.p1, OFUSG09204.1.p1, OFUSG19968.1.p1, OFUSG09691.1.p1	HELIO_07822
OG0001052	OFUSG10412.2.p1, OFUSG10412.1.p1	HELIO_07737
OG0001052	OFUSG10259.2.p1, OFUSG10259.1.p1	HELIO_06284, HELIO_08117
OG0001053	OFUSG16393.1.p1	HELIO_00232
OG0001053	OFUSG18424.1.p1	HELIO_06885
OG0001055	OFUSG01701.1.p1, OFUSG25546.1.p1, OFUSG23915.1.p1, OFUSG26007.1.p1	HELIO_11495, HELIO_06295
OG0001056	OFUSG05122.1.p1	HELIO_00262
OG0001057	OFUSG10093.2.p1, OFUSG10093.1.p1	HELIO_10754, HELIO_02463
OG0001058	OFUSG09700.3.p1, OFUSG09700.1.p1, OFUSG09700.2.p1	HELIO_10312
OG0001059	OFUSG12920.1.p1, OFUSG12926.1.p1, OFUSG12919.1.p1	HELIO_11528
OG0001060	OFUSG03037.1.p1	HELIO_04663
OG0001061	OFUSG03847.1.p1	HELIO_04768, HELIO_11228, HELIO_08345
OG0001061	OFUSG01368.1.p1, OFUSG01367.1.p1	HELIO_11133, HELIO_05956
OG0001062	OFUSG17199.1.p1, OFUSG17199.2.p1	HELIO_10831
OG0001063	OFUSG11469.1.p1	HELIO_12546
OG0001063	OFUSG12080.1.p1	HELIO_01134
OG0001064	OFUSG12139.1.p1, OFUSG12139.2.p1, OFUSG12140.2.p1, OFUSG12140.1.p1, OFUSG12144.1.p1, OFUSG19189.1.p1, OFUSG07960.1.p1	HELIO_06789
OG0001065	OFUSG12064.1.p1	HELIO_04289
OG0001065	OFUSG19171.2.p1, OFUSG19171.1.p1, OFUSG05697.1.p1, OFUSG05698.1.p1, OFUSG11303.1.p1	HELIO_05198, HELIO_05792, HELIO_04038, HELIO_02275
OG0001067	OFUSG12106.1.p1, OFUSG11202.1.p1, OFUSG08267.1.p1	HELIO_08543
OG0001068	OFUSG20968.4.p1, OFUSG20968.1.p1, OFUSG20968.2.p1, OFUSG20968.3.p1	HELIO_11318
OG0001072	OFUSG14989.1.p1, OFUSG14989.2.p1	HELIO_02051
OG0001072	OFUSG23887.1.p1, OFUSG23887.2.p1	HELIO_11812
OG0001073	OFUSG03347.1.p1	HELIO_10163
OG0001075	OFUSG21504.2.p1, OFUSG21504.3.p1, OFUSG21504.1.p1, OFUSG21503.2.p1, OFUSG21503.1.p1	HELIO_03042
OG0001076	OFUSG03330.1.p1	HELIO_10241
OG0001077	OFUSG15956.1.p1, OFUSG15957.1.p1	HELIO_00459
OG0001078	OFUSG07195.2.p1, OFUSG07195.1.p1, OFUSG07195.3.p1	HELIO_05283
OG0001079	OFUSG06804.1.p1	HELIO_01927
OG0001080	OFUSG16677.1.p1	HELIO_05367
OG0001080	OFUSG00008.1.p1	HELIO_07062
OG0001081	OFUSG14342.1.p1, OFUSG07840.1.p1	HELIO_05200, HELIO_10290, HELIO_06610, HELIO_11737
OG0001082	OFUSG04037.1.p1	HELIO_11176
OG0001082	OFUSG17193.1.p1	HELIO_04668
OG0001084	OFUSG00659.1.p1, OFUSG00659.2.p1	HELIO_02656
OG0001085	OFUSG06361.1.p1	HELIO_07664
OG0001086	OFUSG12287.2.p1, OFUSG12287.1.p1	HELIO_03188
OG0001087	OFUSG03054.1.p2, OFUSG03745.1.p1	HELIO_00979
OG0001088	OFUSG15120.4.p1, OFUSG15120.1.p1, OFUSG15120.2.p1, OFUSG15120.3.p1	HELIO_00164
OG0001089	OFUSG19616.1.p1	HELIO_12254
OG0001091	OFUSG17661.2.p1, OFUSG17661.1.p1	HELIO_12660, HELIO_12659
OG0001092	OFUSG02473.1.p1	HELIO_09889, HELIO_09890
OG0001095	OFUSG13749.1.p1, OFUSG13749.3.p1, OFUSG13749.2.p1	HELIO_00438
OG0001097	OFUSG03053.1.p1	HELIO_06592
OG0001102	OFUSG12472.1.p1	HELIO_10839
OG0001103	OFUSG12330.1.p1	HELIO_09522
OG0001103	OFUSG17037.1.p1, OFUSG17037.3.p1, OFUSG17037.2.p1, OFUSG17037.4.p1	HELIO_03297
OG0001104	OFUSG23716.1.p1	HELIO_02923
OG0001105	OFUSG16233.2.p1, OFUSG16233.1.p1, OFUSG16233.4.p1, OFUSG16233.3.p1	HELIO_08271
OG0001105	OFUSG25355.1.p1	HELIO_10656
OG0001106	OFUSG09718.2.p1, OFUSG09718.1.p1	HELIO_08971
OG0001106	OFUSG06257.1.p1	HELIO_05464
OG0001107	OFUSG24708.1.p1	HELIO_04866
OG0001108	OFUSG17063.1.p1	HELIO_00460
OG0001108	OFUSG24077.2.p1, OFUSG24077.1.p1	HELIO_08728
OG0001109	OFUSG13382.1.p1, OFUSG03479.1.p1, OFUSG03480.1.p1, OFUSG02782.1.p1, OFUSG02782.2.p1	HELIO_04286
OG0001110	OFUSG08276.1.p1	HELIO_10394
OG0001112	OFUSG13817.3.p1, OFUSG13817.1.p1, OFUSG13817.4.p1, OFUSG13817.2.p1, OFUSG13817.5.p1	HELIO_11241
OG0001113	OFUSG01933.1.p1	HELIO_11363
OG0001114	OFUSG04229.1.p1	HELIO_01619
OG0001115	OFUSG04191.1.p1	HELIO_03889
OG0001116	OFUSG23347.1.p1, OFUSG23347.5.p1, OFUSG23347.2.p1, OFUSG23347.4.p1, OFUSG23347.3.p1	HELIO_04473
OG0001118	OFUSG08091.2.p1, OFUSG08091.5.p1, OFUSG08091.1.p1, OFUSG08091.4.p1, OFUSG08091.3.p1	HELIO_04035, HELIO_06127, HELIO_08101, HELIO_04000
OG0001120	OFUSG05353.1.p1, OFUSG05353.2.p1	HELIO_07190, HELIO_11052
OG0001121	OFUSG00225.1.p1, OFUSG00225.2.p1	HELIO_02833, HELIO_04338
OG0001123	OFUSG12701.1.p1	HELIO_05833
OG0001123	OFUSG22297.1.p1	HELIO_11888
OG0001124	OFUSG10854.1.p1	HELIO_05892
OG0001124	OFUSG07596.1.p1	HELIO_11497
OG0001125	OFUSG23343.1.p1	HELIO_03784
OG0001125	OFUSG23334.1.p1	HELIO_10314
OG0001126	OFUSG24750.1.p1	HELIO_07432, HELIO_08150
OG0001126	OFUSG06152.1.p1	HELIO_09972
OG0001127	OFUSG16574.1.p1, OFUSG16574.2.p1	HELIO_07919
OG0001128	OFUSG11491.1.p1	HELIO_07418
OG0001129	OFUSG05147.2.p1, OFUSG05147.1.p1	HELIO_05218
OG0001130	OFUSG08598.1.p1	HELIO_05662
OG0001131	OFUSG21658.1.p1	HELIO_11533
OG0001132	OFUSG20144.1.p1	HELIO_09410
OG0001133	OFUSG21360.1.p1	HELIO_10368
OG0001134	OFUSG10062.2.p1, OFUSG10062.1.p1	HELIO_12460
OG0001135	OFUSG17784.2.p1, OFUSG17784.1.p1, OFUSG17785.1.p1, OFUSG02833.1.p1	HELIO_07754
OG0001137	OFUSG11347.1.p1	HELIO_03163
OG0001138	OFUSG13035.1.p1, OFUSG13035.2.p1	HELIO_09443
OG0001139	OFUSG25576.1.p1	HELIO_04488
OG0001140	OFUSG20072.1.p1, OFUSG00173.1.p1	HELIO_11252, HELIO_00781
OG0001141	OFUSG09098.2.p1, OFUSG09098.1.p1	HELIO_08701, HELIO_05429, HELIO_04831
OG0001142	OFUSG10654.1.p1	HELIO_05081
OG0001143	OFUSG16015.1.p1	HELIO_02868
OG0001144	OFUSG23430.1.p1	HELIO_08158
OG0001146	OFUSG16918.1.p1	HELIO_04581
OG0001147	OFUSG03123.1.p1, OFUSG07574.1.p1, OFUSG05958.1.p1, OFUSG03124.2.p1, OFUSG03124.1.p1, OFUSG24297.1.p1	HELIO_06369
OG0001148	OFUSG04841.1.p1	HELIO_12317
OG0001149	OFUSG26608.1.p1, OFUSG26608.2.p1	HELIO_07596
OG0001155	OFUSG07724.1.p1	HELIO_11025
OG0001155	OFUSG22403.1.p1	HELIO_01105
OG0001156	OFUSG03954.1.p1, OFUSG03954.2.p1, OFUSG03954.3.p1	HELIO_05032
OG0001158	OFUSG20905.2.p1, OFUSG20905.1.p1	HELIO_03567, HELIO_07771
OG0001159	OFUSG11338.1.p1, OFUSG20958.1.p1	HELIO_09181
OG0001160	OFUSG07954.1.p1	HELIO_10702
OG0001161	OFUSG16226.3.p1, OFUSG16226.2.p1, OFUSG16226.1.p1	HELIO_01628
OG0001162	OFUSG20181.1.p1	HELIO_09342, HELIO_11797
OG0001163	OFUSG11184.1.p1, OFUSG11184.2.p1	HELIO_12002
OG0001164	OFUSG24177.1.p1	HELIO_09308, HELIO_08913
OG0001165	OFUSG13166.1.p1	HELIO_08812
OG0001165	OFUSG14678.1.p1, OFUSG14678.2.p1	HELIO_00728
OG0001166	OFUSG02486.1.p1	HELIO_00329
OG0001167	OFUSG21708.1.p1	HELIO_08270
OG0001168	OFUSG18913.1.p1	HELIO_00913
OG0001169	OFUSG02492.1.p1	HELIO_01933
OG0001170	OFUSG01257.1.p1	HELIO_06339
OG0001171	OFUSG16690.1.p1	HELIO_07445
OG0001172	OFUSG24342.1.p1	HELIO_12376
OG0001174	OFUSG06404.1.p1, OFUSG06737.1.p1	HELIO_03977
OG0001175	OFUSG26257.3.p1, OFUSG26257.2.p1, OFUSG26257.1.p1	HELIO_11278
OG0001176	OFUSG10722.1.p1	HELIO_06263
OG0001177	OFUSG21019.1.p1, OFUSG21014.1.p1, OFUSG21016.1.p1	HELIO_06526, HELIO_10848
OG0001178	OFUSG12774.1.p1	HELIO_03485
OG0001178	OFUSG25843.1.p1	HELIO_05752
OG0001179	OFUSG23169.1.p1	HELIO_04085, HELIO_04405, HELIO_06718
OG0001181	OFUSG04163.4.p1, OFUSG04163.3.p1, OFUSG04163.2.p1, OFUSG04163.5.p1, OFUSG04163.1.p1	HELIO_05206
OG0001182	OFUSG07436.2.p1, OFUSG07436.1.p1, OFUSG07437.1.p1, OFUSG21970.1.p1, OFUSG20652.1.p1	HELIO_05272, HELIO_04697
OG0001183	OFUSG16750.2.p1, OFUSG16750.1.p1	HELIO_08525
OG0001183	OFUSG16748.1.p1, OFUSG16749.2.p1, OFUSG16749.1.p1, OFUSG22306.1.p1	HELIO_08524
OG0001184	OFUSG07947.1.p1, OFUSG07947.2.p1	HELIO_12185
OG0001184	OFUSG05984.1.p1	HELIO_02728
OG0001185	OFUSG20935.1.p1	HELIO_12657
OG0001186	OFUSG20257.1.p1	HELIO_09188
OG0001186	OFUSG20541.1.p1	HELIO_01928
OG0001188	OFUSG12424.3.p1, OFUSG12424.2.p1, OFUSG12424.4.p1, OFUSG12424.1.p1	HELIO_03558
OG0001189	OFUSG13394.1.p1	HELIO_02935, HELIO_12493
OG0001190	OFUSG17154.1.p1	HELIO_03395
OG0001191	OFUSG19246.1.p1	HELIO_06301
OG0001196	OFUSG09460.1.p1	HELIO_04183
OG0001197	OFUSG12312.1.p1	HELIO_04520
OG0001197	OFUSG26563.2.p1, OFUSG26563.1.p1	HELIO_09598
OG0001198	OFUSG09269.1.p1	HELIO_03508
OG0001198	OFUSG01615.2.p1, OFUSG01615.1.p1, OFUSG01616.2.p1, OFUSG01616.1.p1	HELIO_05572
OG0001199	OFUSG01516.1.p1	HELIO_10405
OG0001199	OFUSG23535.1.p1, OFUSG23535.2.p1	HELIO_01130
OG0001200	OFUSG25224.1.p1	HELIO_10259
OG0001201	OFUSG05227.1.p1	HELIO_08628
OG0001202	OFUSG14587.1.p1	HELIO_10671
OG0001203	OFUSG11251.2.p1, OFUSG11251.1.p1	HELIO_05203
OG0001204	OFUSG22699.1.p1	HELIO_07269
OG0001205	OFUSG03656.1.p1	HELIO_04532, HELIO_09648
OG0001207	OFUSG26036.1.p1	HELIO_10416
OG0001207	OFUSG04252.2.p1, OFUSG04252.1.p1	HELIO_09377
OG0001208	OFUSG23596.1.p1, OFUSG23596.2.p1	HELIO_05489
OG0001209	OFUSG16185.1.p1	HELIO_05535
OG0001210	OFUSG21803.1.p1	HELIO_01552
OG0001210	OFUSG16955.1.p1	HELIO_03776
OG0001211	OFUSG26423.1.p1	HELIO_12099
OG0001213	OFUSG05564.1.p1	HELIO_11611
OG0001213	OFUSG24083.1.p1	HELIO_01934
OG0001215	OFUSG23468.1.p1	HELIO_00251
OG0001216	OFUSG24041.1.p1	HELIO_01588
OG0001216	OFUSG05379.1.p1	HELIO_04477
OG0001217	OFUSG01813.2.p1, OFUSG01813.1.p1, OFUSG01813.3.p1	HELIO_09665
OG0001218	OFUSG23686.1.p1	HELIO_10349
OG0001219	OFUSG21415.1.p1	HELIO_07847
OG0001220	OFUSG14871.1.p1	HELIO_12730
OG0001220	OFUSG14154.1.p1	HELIO_10065
OG0001221	OFUSG05323.1.p1, OFUSG04940.1.p1, OFUSG20341.1.p1	HELIO_07645
OG0001223	OFUSG20458.1.p1, OFUSG20458.3.p1, OFUSG20458.2.p1	HELIO_08053
OG0001225	OFUSG04589.1.p1	HELIO_09303
OG0001227	OFUSG00654.1.p1	HELIO_03789
OG0001230	OFUSG21086.1.p1	HELIO_06157
OG0001231	OFUSG12258.4.p1, OFUSG12258.5.p1, OFUSG12258.2.p1, OFUSG12258.3.p1, OFUSG12258.1.p1	HELIO_02150
OG0001232	OFUSG10193.1.p1, OFUSG07641.1.p1, OFUSG07649.1.p1	HELIO_07324
OG0001234	OFUSG05267.1.p1	HELIO_07394
OG0001236	OFUSG21425.1.p1	HELIO_09754
OG0001237	OFUSG24255.3.p1, OFUSG24255.1.p1, OFUSG24255.2.p1	HELIO_09190, HELIO_06015
OG0001238	OFUSG19388.1.p1	HELIO_06977
OG0001239	OFUSG05931.1.p1, OFUSG05931.2.p1	HELIO_10768
OG0001240	OFUSG20659.1.p1	HELIO_05508
OG0001241	OFUSG12948.2.p1, OFUSG12948.1.p1	HELIO_03226
OG0001241	OFUSG14006.1.p1	HELIO_12192
OG0001242	OFUSG07103.1.p1, OFUSG07103.2.p1, OFUSG26502.1.p1, OFUSG26501.1.p1, OFUSG26500.1.p1, OFUSG03443.1.p1, OFUSG17525.1.p1	HELIO_06262
OG0001243	OFUSG16186.2.p1, OFUSG16186.3.p1, OFUSG16186.1.p1, OFUSG16186.5.p1, OFUSG16186.4.p1	HELIO_09478
OG0001245	OFUSG10421.2.p1, OFUSG10421.4.p1, OFUSG10421.3.p1, OFUSG10421.1.p1	HELIO_09453
OG0001246	OFUSG03943.1.p1, OFUSG03942.2.p1, OFUSG03942.1.p1	HELIO_03726, HELIO_03727
OG0001247	OFUSG05637.1.p1, OFUSG05637.3.p1, OFUSG05637.4.p1, OFUSG05637.2.p1	HELIO_00879
OG0001248	OFUSG23624.1.p1	HELIO_05974
OG0001250	OFUSG09998.1.p1, OFUSG09998.2.p1	HELIO_01985
OG0001251	OFUSG04849.1.p1	HELIO_03697
OG0001252	OFUSG16975.2.p1, OFUSG16975.1.p1	HELIO_06077
OG0001253	OFUSG06702.1.p1	HELIO_12144
OG0001254	OFUSG24259.1.p1, OFUSG24259.5.p1, OFUSG24259.3.p1, OFUSG24259.4.p1, OFUSG24259.2.p1	HELIO_05460
OG0001256	OFUSG01838.2.p1, OFUSG01838.3.p1, OFUSG01838.1.p1	HELIO_03181
OG0001261	OFUSG02179.1.p1	HELIO_03943
OG0001262	OFUSG07691.1.p1	HELIO_07069, HELIO_09573, HELIO_00924
OG0001263	OFUSG11029.2.p1, OFUSG11029.1.p1	HELIO_01885
OG0001263	OFUSG09274.1.p1	HELIO_04331
OG0001264	OFUSG23132.1.p1	HELIO_12570
OG0001265	OFUSG13131.2.p1, OFUSG13131.1.p1	HELIO_09250, HELIO_00578, HELIO_04752, HELIO_02158, HELIO_09251
OG0001266	OFUSG06980.1.p1	HELIO_03369
OG0001266	OFUSG16970.1.p1	HELIO_12361
OG0001267	OFUSG03362.1.p1	HELIO_05562
OG0001267	OFUSG22343.1.p1	HELIO_09471
OG0001268	OFUSG09833.1.p1	HELIO_07801
OG0001268	OFUSG06589.1.p1, OFUSG06589.2.p1	HELIO_12028
OG0001270	OFUSG18535.1.p1	HELIO_02110
OG0001270	OFUSG05149.1.p1	HELIO_02804
OG0001271	OFUSG04260.2.p1, OFUSG04260.1.p1	HELIO_11242
OG0001272	OFUSG15558.2.p1, OFUSG15558.1.p1	HELIO_01808
OG0001273	OFUSG08474.2.p1, OFUSG08474.1.p1	HELIO_12680
OG0001274	OFUSG26621.1.p1, OFUSG26621.2.p1	HELIO_06326
OG0001275	OFUSG00064.2.p1, OFUSG00064.1.p1, OFUSG00064.4.p1, OFUSG00064.3.p1	HELIO_04684
OG0001275	OFUSG00065.1.p1	HELIO_02615
OG0001275	OFUSG00063.1.p1	HELIO_03038
OG0001276	OFUSG02131.2.p1, OFUSG02131.1.p1	HELIO_11104
OG0001278	OFUSG21422.1.p1	HELIO_10541, HELIO_03037
OG0001279	OFUSG11783.1.p1	HELIO_12791
OG0001281	OFUSG11373.1.p1	HELIO_06990
OG0001282	OFUSG01601.2.p1, OFUSG01601.1.p1	HELIO_03746
OG0001284	OFUSG16498.1.p1	HELIO_06649
OG0001284	OFUSG08836.1.p1, OFUSG08837.1.p1	HELIO_03045
OG0001285	OFUSG19139.1.p1	HELIO_05581
OG0001286	OFUSG08045.2.p1, OFUSG08045.1.p1	HELIO_12601
OG0001289	OFUSG25018.2.p1, OFUSG25018.1.p1	HELIO_12067, HELIO_10917
OG0001291	OFUSG10221.1.p1	HELIO_10055
OG0001292	OFUSG16670.1.p1	HELIO_11499
OG0001293	OFUSG22587.1.p1	HELIO_07956
OG0001294	OFUSG12455.1.p1, OFUSG12455.2.p1, OFUSG12455.4.p1, OFUSG12455.3.p1	HELIO_08951
OG0001295	OFUSG26538.2.p1, OFUSG26538.1.p1	HELIO_12648
OG0001296	OFUSG22042.1.p1	HELIO_12075
OG0001297	OFUSG07798.1.p1	HELIO_05910
OG0001300	OFUSG06989.2.p1, OFUSG06989.1.p1, OFUSG06989.3.p1, OFUSG06989.4.p1	HELIO_09555
OG0001302	OFUSG26569.1.p1	HELIO_02616
OG0001302	OFUSG15207.1.p1	HELIO_08651
OG0001304	OFUSG05114.1.p1	HELIO_08289, HELIO_08290
OG0001305	OFUSG08198.1.p1	HELIO_07982
OG0001306	OFUSG23546.1.p1	HELIO_11276
OG0001306	OFUSG07657.1.p1, OFUSG07657.2.p1	HELIO_04068, HELIO_02369
OG0001308	OFUSG10535.1.p1	HELIO_12210
OG0001309	OFUSG21047.1.p1, OFUSG22086.1.p1, OFUSG25240.1.p1, OFUSG07752.1.p1	HELIO_06983
OG0001310	OFUSG11461.1.p1	HELIO_02438
OG0001310	OFUSG06993.1.p1, OFUSG06993.2.p1, OFUSG06993.3.p1	HELIO_09331
OG0001311	OFUSG12707.3.p1, OFUSG12707.2.p1, OFUSG12707.1.p1	HELIO_02223
OG0001311	OFUSG15938.2.p1, OFUSG15938.1.p1	HELIO_00805
OG0001312	OFUSG19112.1.p1	HELIO_11963
OG0001313	OFUSG00097.1.p1, OFUSG00029.1.p1	HELIO_11988
OG0001314	OFUSG01280.1.p1	HELIO_05745
OG0001314	OFUSG25481.1.p1, OFUSG26729.1.p1, OFUSG26729.2.p1	HELIO_06186
OG0001315	OFUSG10828.1.p1	HELIO_06768, HELIO_00584
OG0001316	OFUSG25497.3.p1, OFUSG25497.2.p1, OFUSG25497.1.p1	HELIO_08864
OG0001317	OFUSG06662.2.p1, OFUSG06662.1.p1	HELIO_08857
OG0001318	OFUSG00323.1.p1	HELIO_01897
OG0001318	OFUSG00343.1.p1	HELIO_00651
OG0001319	OFUSG26856.1.p1, OFUSG26856.2.p1	HELIO_09125
OG0001320	OFUSG23083.1.p1	HELIO_07097
OG0001320	OFUSG21928.1.p1, OFUSG11012.1.p1, OFUSG11010.1.p1	HELIO_01606
OG0001321	OFUSG16548.1.p1	HELIO_11153
OG0001322	OFUSG07154.2.p1, OFUSG07154.1.p1	HELIO_12344
OG0001322	OFUSG11624.1.p1	HELIO_07391
OG0001323	OFUSG11964.4.p1, OFUSG11964.3.p1, OFUSG11964.1.p1, OFUSG11964.2.p1	HELIO_04274
OG0001324	OFUSG16607.1.p1	HELIO_11046
OG0001325	OFUSG10884.1.p1	HELIO_02148
OG0001326	OFUSG19214.1.p1	HELIO_01722
OG0001327	OFUSG12772.1.p1	HELIO_06372
OG0001327	OFUSG06432.1.p1	HELIO_03453
OG0001328	OFUSG01967.1.p1, OFUSG01966.2.p1, OFUSG01966.1.p1, OFUSG21221.1.p1, OFUSG06755.1.p1	HELIO_02341
OG0001329	OFUSG19399.1.p1, OFUSG06594.1.p1	HELIO_12348
OG0001330	OFUSG15141.1.p1	HELIO_07773
OG0001331	OFUSG06502.1.p1	HELIO_10456, HELIO_10455
OG0001335	OFUSG19960.1.p1	HELIO_09999
OG0001337	OFUSG20188.1.p1	HELIO_12764
OG0001337	OFUSG21230.1.p1	HELIO_11060
OG0001339	OFUSG21367.1.p1, OFUSG21369.1.p1	HELIO_08381
