Orthogroup	OWEFU	NEMVE
OG0000916	OFUSG23926.1.p1, OFUSG25063.1.p1, OFUSG05152.1.p1, OFUSG05152.2.p1	NEMVE00760, NEMVE23155, NEMVE15635
OG0000921	OFUSG26697.1.p1	NEMVE19737, NEMVE09442
OG0000924	OFUSG03258.1.p1	NEMVE03228
OG0000924	OFUSG11554.1.p1	NEMVE10495, NEMVE10492
OG0000924	OFUSG03114.1.p1, OFUSG02502.1.p1	NEMVE04674
OG0000924	OFUSG06690.1.p1, OFUSG06690.2.p1	NEMVE15529
OG0000925	OFUSG21493.1.p1	NEMVE21937, NEMVE05629, NEMVE00068
OG0000925	OFUSG25811.2.p1, OFUSG25811.1.p1	NEMVE22442, NEMVE00338
OG0000926	OFUSG01340.1.p1, OFUSG20594.1.p1	NEMVE13598
OG0000928	OFUSG08901.1.p1	NEMVE20627
OG0000929	OFUSG01585.1.p1	NEMVE10278
OG0000930	OFUSG14486.1.p1	NEMVE06499, NEMVE09880, NEMVE16667, NEMVE11111
OG0000931	OFUSG05884.5.p1, OFUSG05884.3.p1, OFUSG05884.4.p1, OFUSG05884.2.p1, OFUSG05884.1.p1	NEMVE13552
OG0000932	OFUSG22608.1.p1	NEMVE15050, NEMVE02393
OG0000934	OFUSG01031.1.p1	NEMVE09369
OG0000934	OFUSG08244.1.p1	NEMVE07036
OG0000935	OFUSG16551.1.p1	NEMVE24478, NEMVE06639
OG0000940	OFUSG04716.1.p1	NEMVE23250
OG0000942	OFUSG01806.1.p1	NEMVE19243
OG0000943	OFUSG10222.1.p1	NEMVE14119
OG0000943	OFUSG24129.1.p1	NEMVE15785, NEMVE08924
OG0000944	OFUSG02142.1.p1, OFUSG02142.4.p1, OFUSG02142.2.p1, OFUSG02142.3.p1	NEMVE07708
OG0000945	OFUSG22805.2.p1, OFUSG22805.1.p1, OFUSG24268.1.p1	NEMVE22316, NEMVE22428
OG0000946	OFUSG00368.1.p1, OFUSG00634.1.p1, OFUSG01913.2.p1, OFUSG01913.1.p1	NEMVE07731
OG0000946	OFUSG00637.1.p1	NEMVE10926
OG0000947	OFUSG17100.1.p1	NEMVE04758
OG0000949	OFUSG01898.1.p1, OFUSG21190.1.p1, OFUSG20002.1.p1	NEMVE24705, NEMVE16573, NEMVE25704, NEMVE24321
OG0000950	OFUSG23770.1.p1	NEMVE08112
OG0000951	OFUSG09305.1.p1	NEMVE21998
OG0000951	OFUSG00739.1.p1, OFUSG00739.2.p1	NEMVE02530
OG0000952	OFUSG02484.1.p1	NEMVE04659
OG0000952	OFUSG02485.1.p1	NEMVE02164
OG0000953	OFUSG13123.1.p1, OFUSG15200.1.p1, OFUSG23505.1.p1	NEMVE12932
OG0000954	OFUSG16223.1.p1	NEMVE06460
OG0000954	OFUSG04263.1.p1	NEMVE05247, NEMVE12295
OG0000955	OFUSG21035.1.p1	NEMVE14901
OG0000955	OFUSG02908.1.p1	NEMVE06008, NEMVE08350
OG0000957	OFUSG09505.1.p1, OFUSG09505.2.p1	NEMVE00980
OG0000958	OFUSG06196.1.p1, OFUSG06197.1.p1, OFUSG06896.1.p1	NEMVE24805, NEMVE17902
OG0000960	OFUSG05056.1.p1	NEMVE05470, NEMVE02244
OG0000963	OFUSG18073.1.p1	NEMVE06216
OG0000963	OFUSG26256.1.p1	NEMVE03242
OG0000964	OFUSG10365.1.p1, OFUSG20587.1.p1, OFUSG20586.1.p1, OFUSG20586.2.p1	NEMVE19256
OG0000965	OFUSG10177.1.p1	NEMVE10501
OG0000965	OFUSG05283.1.p1	NEMVE02072
OG0000966	OFUSG15060.2.p1, OFUSG15060.1.p1	NEMVE06417
OG0000967	OFUSG03652.1.p1	NEMVE05572
OG0000967	OFUSG18109.1.p1	NEMVE11722, NEMVE10506
OG0000968	OFUSG01481.1.p1, OFUSG01481.2.p1, OFUSG01481.3.p1	NEMVE14701
OG0000968	OFUSG15086.1.p1	NEMVE15048, NEMVE10433
OG0000969	OFUSG16049.1.p1, OFUSG16049.2.p1	NEMVE14628
OG0000970	OFUSG24111.1.p1	NEMVE08789
OG0000971	OFUSG15922.1.p1, OFUSG15916.1.p1, OFUSG15886.1.p1, OFUSG15885.1.p1	NEMVE04764, NEMVE04769, NEMVE03462, NEMVE04763, NEMVE04779, NEMVE02124, NEMVE04808, NEMVE04754, NEMVE04770
OG0000972	OFUSG22434.1.p1, OFUSG22451.1.p1	NEMVE04609, NEMVE00954
OG0000972	OFUSG10857.2.p1, OFUSG10857.1.p1	NEMVE10082
OG0000974	OFUSG12017.1.p1	NEMVE13444
OG0000976	OFUSG19744.1.p1, OFUSG08682.1.p1, OFUSG19714.1.p1, OFUSG23174.1.p1, OFUSG23175.1.p1, OFUSG22926.1.p1, OFUSG22927.1.p1	NEMVE06490, NEMVE05744
OG0000977	OFUSG22964.1.p1	NEMVE25192
OG0000977	OFUSG13628.1.p1	NEMVE06329
OG0000977	OFUSG06856.1.p1, OFUSG16299.1.p1, OFUSG16299.2.p1	NEMVE20685, NEMVE07099
OG0000978	OFUSG05262.1.p1	NEMVE25212
OG0000979	OFUSG20447.2.p1, OFUSG20447.1.p1	NEMVE17920, NEMVE04790, NEMVE16326
OG0000981	OFUSG25031.3.p1, OFUSG25031.2.p1, OFUSG25031.1.p1, OFUSG04727.1.p1	NEMVE05035, NEMVE14361, NEMVE15417
OG0000981	OFUSG03861.1.p1	NEMVE22521
OG0000982	OFUSG16732.3.p1, OFUSG16732.2.p1, OFUSG16732.1.p1, OFUSG16732.4.p1, OFUSG16732.5.p1	NEMVE07619, NEMVE11958
OG0000984	OFUSG19991.1.p1	NEMVE21717
OG0000985	OFUSG11040.1.p1	NEMVE09786, NEMVE11913
OG0000986	OFUSG09980.1.p1	NEMVE22205, NEMVE22638, NEMVE14512, NEMVE04242
OG0000987	OFUSG21084.2.p1, OFUSG21084.1.p1	NEMVE05580
OG0000988	OFUSG21531.1.p1	NEMVE11568, NEMVE19955, NEMVE23928, NEMVE06782
OG0000992	OFUSG18155.1.p1, OFUSG18156.1.p1	NEMVE11620
OG0000992	OFUSG06018.1.p1	NEMVE04858
OG0000993	OFUSG09454.1.p1, OFUSG09454.2.p1, OFUSG07943.2.p1, OFUSG07943.1.p1, OFUSG16895.1.p1, OFUSG16895.2.p1	NEMVE12763
OG0000994	OFUSG05737.1.p1	NEMVE24464
OG0000994	OFUSG19359.1.p1	NEMVE05403
OG0000996	OFUSG14358.1.p1	NEMVE06175
OG0000997	OFUSG03218.1.p1, OFUSG02205.1.p1	NEMVE15784
OG0000998	OFUSG00656.2.p1, OFUSG00656.1.p1	NEMVE18412, NEMVE14793
OG0000999	OFUSG04563.2.p1, OFUSG04563.1.p1	NEMVE24735
OG0000999	OFUSG00108.1.p1	NEMVE00092
OG0001000	OFUSG00328.1.p1	NEMVE00034, NEMVE12038
OG0001001	OFUSG14675.1.p1	NEMVE20649, NEMVE24599, NEMVE12542
OG0001002	OFUSG15973.1.p1, OFUSG16764.2.p1, OFUSG16764.1.p1	NEMVE09531, NEMVE19920
OG0001004	OFUSG26573.1.p1, OFUSG26573.2.p1	NEMVE06123
OG0001005	OFUSG06280.1.p1	NEMVE10101
OG0001006	OFUSG07003.3.p1, OFUSG07003.1.p1, OFUSG07003.2.p1	NEMVE21915
OG0001006	OFUSG17480.1.p1	NEMVE10239
OG0001007	OFUSG11599.1.p1	NEMVE02486
OG0001007	OFUSG08050.1.p1, OFUSG08050.2.p1	NEMVE00044, NEMVE10735
OG0001008	OFUSG01608.1.p1	NEMVE24531
OG0001009	OFUSG03141.1.p1, OFUSG10208.1.p1, OFUSG06733.1.p1, OFUSG03374.1.p1, OFUSG20943.1.p1	NEMVE05243, NEMVE05261, NEMVE09366, NEMVE18423, NEMVE15625, NEMVE02988, NEMVE13111
OG0001009	OFUSG10207.1.p1	NEMVE03146
OG0001013	OFUSG10524.1.p1	NEMVE02022
OG0001014	OFUSG18896.1.p1	NEMVE22762, NEMVE19276, NEMVE21298, NEMVE15752
OG0001015	OFUSG17894.2.p1, OFUSG17894.1.p1, OFUSG17894.3.p1	NEMVE07976
OG0001016	OFUSG16289.1.p1	NEMVE14344
OG0001016	OFUSG17257.1.p1	NEMVE14850
OG0001017	OFUSG13590.3.p1, OFUSG13590.1.p1, OFUSG13590.2.p1	NEMVE13870
OG0001018	OFUSG20884.1.p1	NEMVE25537
OG0001018	OFUSG25182.1.p1	NEMVE07573
OG0001019	OFUSG04762.2.p1, OFUSG04762.1.p1	NEMVE09159, NEMVE02711
OG0001020	OFUSG16974.1.p1	NEMVE19348, NEMVE15852, NEMVE17582, NEMVE21068, NEMVE15306
OG0001022	OFUSG14113.1.p1, OFUSG14117.1.p1	NEMVE24828
OG0001023	OFUSG01359.1.p1	NEMVE12107
OG0001024	OFUSG17905.1.p1	NEMVE22572
OG0001025	OFUSG22144.1.p1	NEMVE18755
OG0001027	OFUSG15315.1.p1	NEMVE22961
OG0001028	OFUSG08945.1.p1, OFUSG08945.2.p1	NEMVE25953, NEMVE14639
OG0001029	OFUSG23212.2.p1, OFUSG23212.1.p1	NEMVE03131, NEMVE01675
OG0001029	OFUSG00715.1.p1	NEMVE11449
OG0001030	OFUSG09158.1.p1	NEMVE13370
OG0001030	OFUSG11700.1.p1	NEMVE21815, NEMVE13139, NEMVE08210, NEMVE13480, NEMVE00380
OG0001031	OFUSG10916.2.p1, OFUSG10916.3.p1, OFUSG10916.1.p1, OFUSG10915.1.p1	NEMVE13279
OG0001031	OFUSG14788.2.p1, OFUSG14788.1.p1	NEMVE12566
OG0001032	OFUSG05074.1.p1, OFUSG07488.1.p1, OFUSG07488.2.p1	NEMVE14168
OG0001033	OFUSG17922.1.p1	NEMVE24849
OG0001033	OFUSG07728.1.p1, OFUSG07728.2.p1	NEMVE03845
OG0001034	OFUSG04414.1.p1	NEMVE23685
OG0001035	OFUSG03089.1.p1, OFUSG24618.1.p1, OFUSG02569.1.p1	NEMVE25598
OG0001036	OFUSG23486.1.p1	NEMVE07958
OG0001039	OFUSG22530.1.p1	NEMVE05729
OG0001039	OFUSG18772.1.p1	NEMVE14813
OG0001042	OFUSG18717.1.p1, OFUSG18717.2.p1	NEMVE20161, NEMVE25296
OG0001043	OFUSG17849.1.p1, OFUSG17610.1.p1, OFUSG17609.1.p1	NEMVE16776, NEMVE05556
OG0001045	OFUSG05155.1.p1, OFUSG15982.1.p1, OFUSG25671.1.p1, OFUSG03476.1.p1, OFUSG03476.2.p1, OFUSG08858.1.p1, OFUSG08854.1.p1, OFUSG01213.1.p1, OFUSG14676.1.p1, OFUSG24705.1.p1, OFUSG02227.1.p1, OFUSG25451.1.p1, OFUSG13837.1.p1	NEMVE10485, NEMVE08539, NEMVE15170
OG0001045	OFUSG02021.1.p1, OFUSG02023.1.p1, OFUSG02022.1.p1, OFUSG02019.1.p1, OFUSG03692.1.p1, OFUSG19959.1.p1, OFUSG02020.1.p1, OFUSG08123.2.p1, OFUSG08123.1.p1, OFUSG16051.1.p1, OFUSG08074.1.p1, OFUSG15512.1.p1, OFUSG20790.1.p1, OFUSG14863.1.p1, OFUSG14991.1.p1, OFUSG01891.2.p1, OFUSG01891.1.p1, OFUSG17422.1.p1, OFUSG17430.1.p1	NEMVE17384, NEMVE15704, NEMVE18352, NEMVE17386, NEMVE21043
OG0001045	OFUSG02551.1.p1	NEMVE16335
OG0001048	OFUSG11109.1.p1	NEMVE04666
OG0001049	OFUSG21106.1.p1	NEMVE24151
OG0001050	OFUSG06846.1.p1, OFUSG09204.1.p1, OFUSG19968.1.p1, OFUSG09691.1.p1	NEMVE11321
OG0001052	OFUSG10412.2.p1, OFUSG10412.1.p1	NEMVE24748
OG0001052	OFUSG10259.2.p1, OFUSG10259.1.p1	NEMVE21906
OG0001053	OFUSG16393.1.p1, OFUSG18424.1.p1	NEMVE01408
OG0001055	OFUSG01701.1.p1, OFUSG25546.1.p1, OFUSG23915.1.p1, OFUSG26007.1.p1, OFUSG08271.1.p1, OFUSG03490.1.p1, OFUSG03488.1.p1, OFUSG03489.1.p1	NEMVE21535
OG0001056	OFUSG22022.2.p1, OFUSG20733.1.p1, OFUSG20733.2.p1, OFUSG05122.1.p1, OFUSG04865.1.p1	NEMVE07347
OG0001059	OFUSG12920.1.p1, OFUSG12926.1.p1, OFUSG12919.1.p1	NEMVE05294
OG0001060	OFUSG03037.1.p1	NEMVE02960, NEMVE14652, NEMVE13876
OG0001062	OFUSG17199.1.p1, OFUSG17199.2.p1	NEMVE01533
OG0001063	OFUSG11469.1.p1, OFUSG25069.1.p1, OFUSG10508.1.p1, OFUSG10508.2.p1, OFUSG22067.1.p1, OFUSG12529.1.p1, OFUSG11466.1.p1, OFUSG25070.1.p1, OFUSG12080.1.p1	NEMVE08862
OG0001064	OFUSG12139.1.p1, OFUSG12139.2.p1, OFUSG12140.2.p1, OFUSG12140.1.p1, OFUSG12144.1.p1, OFUSG19189.1.p1, OFUSG07960.1.p1	NEMVE19071
OG0001064	OFUSG23296.2.p1, OFUSG23296.1.p1, OFUSG12041.1.p1, OFUSG12153.1.p1	NEMVE22336, NEMVE14457, NEMVE15119, NEMVE08642, NEMVE03711, NEMVE20842
OG0001064	OFUSG12141.1.p1	NEMVE03288
OG0001065	OFUSG19171.2.p1, OFUSG19171.1.p1, OFUSG05697.1.p1, OFUSG05698.1.p1, OFUSG11303.1.p1	NEMVE18639, NEMVE05647, NEMVE06384
OG0001066	OFUSG05685.1.p1	NEMVE24583
OG0001067	OFUSG12106.1.p1, OFUSG11202.1.p1, OFUSG08267.1.p1	NEMVE18870, NEMVE18446, NEMVE25152
OG0001068	OFUSG20968.4.p1, OFUSG20968.1.p1, OFUSG20968.2.p1, OFUSG20968.3.p1	NEMVE04571
OG0001072	OFUSG14989.1.p1, OFUSG14989.2.p1	NEMVE08244, NEMVE08252, NEMVE00953, NEMVE07521
OG0001072	OFUSG23887.1.p1, OFUSG23887.2.p1	NEMVE01518
OG0001073	OFUSG03347.1.p1	NEMVE11637, NEMVE14006, NEMVE02704
OG0001075	OFUSG21504.2.p1, OFUSG21504.3.p1, OFUSG21504.1.p1, OFUSG21503.2.p1, OFUSG21503.1.p1	NEMVE07705, NEMVE15967
OG0001076	OFUSG03330.1.p1	NEMVE01471
OG0001077	OFUSG15956.1.p1, OFUSG15957.1.p1, OFUSG04687.1.p1, OFUSG04688.1.p1, OFUSG04034.1.p1, OFUSG04424.1.p1	NEMVE06665
OG0001078	OFUSG07195.2.p1, OFUSG07195.1.p1, OFUSG07195.3.p1	NEMVE21841, NEMVE03024
OG0001079	OFUSG06804.1.p1	NEMVE10902
OG0001080	OFUSG16677.1.p1	NEMVE25549
OG0001080	OFUSG00008.1.p1	NEMVE24155
OG0001081	OFUSG14342.1.p1, OFUSG07840.1.p1	NEMVE14063
OG0001082	OFUSG04037.1.p1	NEMVE13496
OG0001083	OFUSG06289.3.p1, OFUSG06289.2.p1, OFUSG06289.4.p1, OFUSG06289.1.p1, OFUSG06289.5.p1	NEMVE07865
OG0001084	OFUSG00659.1.p1, OFUSG00659.2.p1	NEMVE15577, NEMVE10374, NEMVE06345
OG0001085	OFUSG06361.1.p1	NEMVE23730
OG0001086	OFUSG12287.2.p1, OFUSG12287.1.p1	NEMVE10921
OG0001088	OFUSG12203.1.p1, OFUSG11695.1.p1, OFUSG21814.1.p1, OFUSG03469.1.p1	NEMVE11696
OG0001088	OFUSG12190.1.p1	NEMVE00284, NEMVE01666
OG0001088	OFUSG11487.2.p1, OFUSG11487.1.p1	NEMVE19674, NEMVE00424, NEMVE18333, NEMVE11019, NEMVE08315, NEMVE08309
OG0001089	OFUSG19616.1.p1, OFUSG19615.2.p1, OFUSG19615.4.p1, OFUSG19615.3.p1, OFUSG19615.1.p1	NEMVE21830
OG0001091	OFUSG17661.2.p1, OFUSG17661.1.p1	NEMVE05727
OG0001092	OFUSG02473.1.p1	NEMVE00964, NEMVE07353, NEMVE01451
OG0001093	OFUSG16311.1.p1	NEMVE01792
OG0001094	OFUSG12462.1.p1	NEMVE22605, NEMVE25441, NEMVE16663, NEMVE22581, NEMVE21711, NEMVE21712, NEMVE18919
OG0001095	OFUSG13749.1.p1, OFUSG13749.3.p1, OFUSG13749.2.p1	NEMVE24881
OG0001096	OFUSG26093.1.p1, OFUSG14723.1.p1, OFUSG14723.2.p1, OFUSG26692.2.p1, OFUSG26692.1.p1	NEMVE22598
OG0001097	OFUSG02921.1.p1, OFUSG17373.1.p1, OFUSG03053.1.p1	NEMVE07237
OG0001102	OFUSG12472.1.p1	NEMVE01649
OG0001102	OFUSG11952.1.p1, OFUSG11951.2.p1, OFUSG11951.1.p1	NEMVE08655, NEMVE08649, NEMVE13238, NEMVE19915, NEMVE07408
OG0001103	OFUSG12330.1.p1	NEMVE11703, NEMVE01302
OG0001103	OFUSG17037.1.p1, OFUSG17037.3.p1, OFUSG17037.2.p1, OFUSG17037.4.p1	NEMVE05814
OG0001104	OFUSG23716.1.p1	NEMVE04017, NEMVE06719
OG0001104	OFUSG20028.1.p1, OFUSG23543.2.p1, OFUSG23543.1.p1	NEMVE25846
OG0001105	OFUSG16233.2.p1, OFUSG16233.1.p1, OFUSG16233.4.p1, OFUSG16233.3.p1	NEMVE13446
OG0001105	OFUSG18002.1.p1	NEMVE00247
OG0001105	OFUSG25355.1.p1	NEMVE17686
OG0001106	OFUSG09718.2.p1, OFUSG09718.1.p1	NEMVE10846
OG0001106	OFUSG06264.1.p1	NEMVE18134
OG0001107	OFUSG24708.1.p1	NEMVE00952
OG0001108	OFUSG17063.1.p1	NEMVE22820
OG0001108	OFUSG24077.2.p1, OFUSG24077.1.p1	NEMVE03343
OG0001109	OFUSG13382.1.p1, OFUSG03479.1.p1, OFUSG03480.1.p1, OFUSG02782.1.p1, OFUSG02782.2.p1	NEMVE17631
OG0001110	OFUSG08273.1.p1, OFUSG08276.1.p1	NEMVE25055, NEMVE25054
OG0001111	OFUSG05334.1.p1	NEMVE17909, NEMVE18987
OG0001111	OFUSG11298.1.p1	NEMVE18142
OG0001112	OFUSG13817.3.p1, OFUSG13817.1.p1, OFUSG13817.4.p1, OFUSG13817.2.p1, OFUSG13817.5.p1	NEMVE18988
OG0001113	OFUSG01933.1.p1	NEMVE11789, NEMVE13858
OG0001113	OFUSG14818.1.p1	NEMVE14477
OG0001114	OFUSG04229.1.p1	NEMVE13059
OG0001117	OFUSG16636.1.p1, OFUSG14207.1.p1	NEMVE24913, NEMVE17548
OG0001118	OFUSG08091.2.p1, OFUSG08091.5.p1, OFUSG08091.1.p1, OFUSG08091.4.p1, OFUSG08091.3.p1	NEMVE08045
OG0001119	OFUSG21187.2.p1, OFUSG21187.1.p1, OFUSG21187.3.p1, OFUSG21187.5.p1, OFUSG21187.4.p1	NEMVE00905, NEMVE12022
OG0001120	OFUSG05353.1.p1, OFUSG05353.2.p1	NEMVE17944
OG0001121	OFUSG00225.1.p1, OFUSG00225.2.p1	NEMVE15144
OG0001123	OFUSG12701.1.p1	NEMVE08367, NEMVE00548
OG0001123	OFUSG22297.1.p1	NEMVE07298
OG0001124	OFUSG10854.1.p1	NEMVE14042
OG0001124	OFUSG07596.1.p1	NEMVE14572
OG0001125	OFUSG23339.1.p1, OFUSG23343.1.p1	NEMVE05272
OG0001125	OFUSG23334.1.p1, OFUSG23335.1.p1	NEMVE02257
OG0001126	OFUSG24750.1.p1	NEMVE21706
OG0001127	OFUSG16574.1.p1, OFUSG16574.2.p1	NEMVE23507
OG0001128	OFUSG11491.1.p1	NEMVE07541
OG0001129	OFUSG05147.2.p1, OFUSG05147.1.p1	NEMVE22537, NEMVE23490, NEMVE23489
OG0001130	OFUSG08598.1.p1	NEMVE21964, NEMVE14047
OG0001131	OFUSG21658.1.p1	NEMVE02265
OG0001133	OFUSG08388.1.p1	NEMVE17872
OG0001133	OFUSG21360.1.p1	NEMVE22361
OG0001134	OFUSG10062.2.p1, OFUSG10062.1.p1	NEMVE10572
OG0001135	OFUSG17784.2.p1, OFUSG17784.1.p1	NEMVE13852
OG0001136	OFUSG20143.1.p1, OFUSG20143.4.p1, OFUSG20143.3.p1, OFUSG20143.2.p1	NEMVE14986
OG0001137	OFUSG11347.1.p1	NEMVE09544, NEMVE24640, NEMVE09543
OG0001138	OFUSG13035.1.p1, OFUSG13035.2.p1	NEMVE25571, NEMVE23415, NEMVE15977
OG0001139	OFUSG26881.1.p1	NEMVE14993
OG0001139	OFUSG25576.1.p1	NEMVE07868
OG0001140	OFUSG20072.1.p1, OFUSG00173.1.p1	NEMVE06552, NEMVE12189, NEMVE00314
OG0001141	OFUSG09098.2.p1, OFUSG09098.1.p1	NEMVE13888
OG0001142	OFUSG10654.1.p1	NEMVE20807, NEMVE13380
OG0001143	OFUSG16015.1.p1	NEMVE07319
OG0001144	OFUSG23430.1.p1	NEMVE02135
OG0001146	OFUSG16918.1.p1	NEMVE18037, NEMVE07073
OG0001147	OFUSG03123.1.p1, OFUSG07574.1.p1, OFUSG05958.1.p1, OFUSG03124.2.p1, OFUSG03124.1.p1, OFUSG24297.1.p1	NEMVE05148
OG0001148	OFUSG04841.1.p1	NEMVE09889
OG0001155	OFUSG23517.1.p1	NEMVE18709
OG0001155	OFUSG22403.1.p1	NEMVE14646
OG0001156	OFUSG03954.1.p1, OFUSG03954.2.p1, OFUSG03954.3.p1	NEMVE14927
OG0001158	OFUSG20905.2.p1, OFUSG20905.1.p1	NEMVE13124
OG0001159	OFUSG11888.1.p1, OFUSG11891.1.p1, OFUSG11895.1.p1, OFUSG11898.1.p1, OFUSG11896.1.p1, OFUSG11897.1.p1, OFUSG11894.1.p1, OFUSG11900.1.p1, OFUSG11886.1.p1, OFUSG11885.1.p1, OFUSG11338.1.p1, OFUSG20958.1.p1	NEMVE02254
OG0001161	OFUSG16226.3.p1, OFUSG16226.2.p1, OFUSG16226.1.p1	NEMVE13207
OG0001162	OFUSG20181.1.p1	NEMVE23909, NEMVE23908, NEMVE22577
OG0001163	OFUSG11184.1.p1, OFUSG11184.2.p1	NEMVE01640
OG0001164	OFUSG24177.1.p1	NEMVE07314
OG0001165	OFUSG13166.1.p1	NEMVE15007
OG0001165	OFUSG14678.1.p1, OFUSG14678.2.p1	NEMVE15056
OG0001166	OFUSG02486.1.p1	NEMVE19411, NEMVE24594, NEMVE25700, NEMVE22182, NEMVE23271, NEMVE23607, NEMVE21179, NEMVE23900
OG0001167	OFUSG21708.1.p1	NEMVE01035
OG0001168	OFUSG18913.1.p1	NEMVE14002
OG0001169	OFUSG23419.1.p1	NEMVE06650, NEMVE22732, NEMVE02251
OG0001169	OFUSG11455.1.p1, OFUSG17047.1.p1, OFUSG06426.2.p1, OFUSG06426.1.p1, OFUSG06150.1.p1, OFUSG00846.1.p1, OFUSG00845.1.p1, OFUSG02492.1.p1	NEMVE22495
OG0001170	OFUSG01257.1.p1	NEMVE01927
OG0001172	OFUSG24342.1.p1	NEMVE14607
OG0001174	OFUSG06404.1.p1, OFUSG06737.1.p1	NEMVE06466
OG0001174	OFUSG06160.1.p1	NEMVE20623
OG0001175	OFUSG26257.3.p1, OFUSG26257.2.p1, OFUSG26257.1.p1	NEMVE18808, NEMVE00944
OG0001176	OFUSG10722.1.p1	NEMVE04714
OG0001177	OFUSG21017.1.p1, OFUSG21015.1.p1, OFUSG21019.1.p1, OFUSG21014.1.p1, OFUSG21016.1.p1	NEMVE07007
OG0001178	OFUSG12774.1.p1	NEMVE13445, NEMVE00910
OG0001178	OFUSG25843.1.p1	NEMVE14023
OG0001181	OFUSG04163.4.p1, OFUSG04163.3.p1, OFUSG04163.2.p1, OFUSG04163.5.p1, OFUSG04163.1.p1	NEMVE04930
OG0001183	OFUSG16748.1.p1	NEMVE02043
OG0001184	OFUSG07947.1.p1, OFUSG07947.2.p1	NEMVE23775
OG0001184	OFUSG05984.1.p1	NEMVE05038
OG0001185	OFUSG20935.1.p1	NEMVE15207
OG0001186	OFUSG20257.1.p1	NEMVE07796
OG0001186	OFUSG20541.1.p1	NEMVE14205
OG0001188	OFUSG12424.3.p1, OFUSG12424.2.p1, OFUSG12424.4.p1, OFUSG12424.1.p1	NEMVE04912
OG0001189	OFUSG13394.1.p1, OFUSG13393.2.p1, OFUSG13393.1.p1	NEMVE24274
OG0001190	OFUSG17154.1.p1	NEMVE07335, NEMVE20942
OG0001191	OFUSG19246.1.p1	NEMVE02357
OG0001196	OFUSG09460.1.p1	NEMVE08224, NEMVE12229
OG0001197	OFUSG12312.1.p1	NEMVE01874
OG0001197	OFUSG26563.2.p1, OFUSG26563.1.p1	NEMVE09865
OG0001197	OFUSG04366.2.p1, OFUSG04366.1.p1	NEMVE22522, NEMVE09933
OG0001198	OFUSG09269.1.p1	NEMVE24571
OG0001198	OFUSG00018.1.p1	NEMVE18549
OG0001198	OFUSG01615.2.p1, OFUSG01615.1.p1, OFUSG01616.2.p1, OFUSG01616.1.p1	NEMVE22207, NEMVE25198, NEMVE00766
OG0001199	OFUSG01516.1.p1	NEMVE23802, NEMVE12602
OG0001200	OFUSG25224.1.p1	NEMVE09033
OG0001201	OFUSG05227.1.p1	NEMVE09573
OG0001202	OFUSG14587.1.p1	NEMVE18910, NEMVE19217
OG0001203	OFUSG11251.2.p1, OFUSG11251.1.p1	NEMVE06946
OG0001204	OFUSG22699.1.p1	NEMVE16401
OG0001205	OFUSG03656.1.p1	NEMVE09608
OG0001205	OFUSG02818.1.p1	NEMVE12458
OG0001207	OFUSG24889.1.p1	NEMVE23146
OG0001207	OFUSG26036.1.p1	NEMVE05326
OG0001207	OFUSG04252.2.p1, OFUSG04252.1.p1	NEMVE07504
OG0001208	OFUSG23596.1.p1, OFUSG23596.2.p1	NEMVE13141
OG0001209	OFUSG16185.1.p1	NEMVE13903
OG0001211	OFUSG26423.1.p1	NEMVE14313
OG0001212	OFUSG02116.1.p1	NEMVE12507
OG0001212	OFUSG02118.1.p1	NEMVE02933, NEMVE00040
OG0001213	OFUSG05564.1.p1	NEMVE09096
OG0001213	OFUSG24083.1.p1	NEMVE14427
OG0001214	OFUSG23587.1.p1, OFUSG23585.1.p1, OFUSG23586.1.p1	NEMVE06648
OG0001215	OFUSG23468.1.p1	NEMVE25378
OG0001216	OFUSG24041.1.p1	NEMVE13574
OG0001216	OFUSG05377.1.p1, OFUSG05376.1.p1	NEMVE14479
OG0001218	OFUSG02858.1.p1, OFUSG17762.1.p1, OFUSG23686.1.p1	NEMVE21894
OG0001219	OFUSG21415.1.p1	NEMVE22457
OG0001220	OFUSG14871.1.p1	NEMVE01931
OG0001220	OFUSG14154.1.p1	NEMVE06753
OG0001221	OFUSG05323.1.p1, OFUSG04940.1.p1, OFUSG20341.1.p1	NEMVE10455, NEMVE21175
OG0001222	OFUSG18398.1.p1, OFUSG18400.1.p1	NEMVE22897
OG0001225	OFUSG04589.1.p1	NEMVE24191
OG0001230	OFUSG21086.1.p1	NEMVE14462
OG0001231	OFUSG12258.4.p1, OFUSG12258.5.p1, OFUSG12258.2.p1, OFUSG12258.3.p1, OFUSG12258.1.p1	NEMVE18418
OG0001232	OFUSG07641.1.p1, OFUSG07649.1.p1	NEMVE08692
OG0001234	OFUSG05267.1.p1	NEMVE18230, NEMVE12291
OG0001236	OFUSG21425.1.p1	NEMVE24358
OG0001238	OFUSG19388.1.p1	NEMVE14613
OG0001238	OFUSG21344.1.p1	NEMVE05651
OG0001239	OFUSG05931.1.p1, OFUSG05931.2.p1	NEMVE13393
OG0001240	OFUSG04548.1.p1	NEMVE06101, NEMVE08078
OG0001240	OFUSG20659.1.p1	NEMVE12044, NEMVE01922
OG0001241	OFUSG12948.2.p1, OFUSG12948.1.p1	NEMVE23698
OG0001241	OFUSG14006.1.p1	NEMVE22413
